0.017076 0
0.862257 0.597633
1.14395 0.460044
1.28482 0.365967
1.36937 0.302383
1.42566 0.257171
1.46586 0.223553
1.49607 0.197639
1.51964 0.177079
1.53837 0.160359
1.55375 0.146517
1.56655 0.134864
1.57742 0.124928
1.5867 0.116348
1.59477 0.108871
1.60183 0.102296
1.60803 0.0964659
1.61356 0.0912648
1.6185 0.0865951
1.62297 0.0823806
1.62698 0.0785552
1.63063 0.0750694
1.63399 0.0718808
1.63706 0.068951
1.63987 0.0662504
1.64247 0.0637534
1.64488 0.0614375
1.64712 0.0592843
1.64922 0.0572771
1.65116 0.0554007
1.65298 0.0536434
1.65468 0.0519941
1.65629 0.0504432
1.6578 0.0489822
1.65922 0.0476035
1.66057 0.0463002
1.66183 0.0450661
1.66303 0.043896
1.66418 0.0427855
1.66526 0.0417295
1.66629 0.0407245
1.66728 0.0397668
1.66821 0.0388529
1.66911 0.0379802
1.66995 0.0371456
1.67077 0.0363471
1.67156 0.0355823
1.67231 0.034849
1.67303 0.0341452
1.67371 0.0334692
1.67438 0.0328195
1.67502 0.0321947
1.67564 0.0315931
1.67623 0.0310136
1.67681 0.0304551
1.67736 0.0299163
1.67789 0.0293961
1.6784 0.0288937
1.67889 0.0284082
1.67937 0.0279388
1.67984 0.0274846
1.68028 0.0270449
1.68071 0.026619
1.68113 0.0262065
1.68155 0.0258066
1.68193 0.0254184
1.68232 0.025042
1.68269 0.0246765
1.68305 0.0243215
1.6834 0.0239765
1.68374 0.0236412
1.68407 0.0233152
1.6844 0.0229981
1.68471 0.0226894
1.68501 0.0223889
1.68531 0.0220963
1.6856 0.0218112
1.68588 0.0215334
1.68615 0.0212626
1.68642 0.0209985
1.68669 0.0207409
1.68694 0.0204896
1.68719 0.0202442
1.68743 0.0200047
1.68767 0.0197707
1.6879 0.0195422
1.68813 0.0193189
1.68835 0.0191007
1.68857 0.0188872
1.68878 0.0186786
1.68899 0.0184745
1.68919 0.0182747
1.68939 0.0180793
1.68958 0.017888
1.68977 0.0177007
1.68996 0.0175173
1.69014 0.0173377
1.69031 0.0171617
1.69049 0.0169892
1.69066 0.0168202
