-5.41502622 29.32250895 29.32250895
-5.41611765 29.33433155 29.33433036
-5.41594993 29.33251452 29.33251367
-5.41533739 29.32588079 29.32587903
-5.41593122 29.33231381 29.33231099
-5.41576861 29.33055210 29.33054962
-5.41589638 29.33193585 29.33193363
-5.41649845 29.33845994 29.33845546
-5.41712146 29.34521202 29.34520493
-5.41763650 29.35079404 29.35078527
-5.41772656 29.35176915 29.35176110
-5.41756582 29.35002707 29.35001941
-5.41743435 29.34860226 29.34859498
-5.41764996 29.35093844 29.35093108
-5.41749356 29.34924371 29.34923649
-5.41795873 29.35428680 29.35427679
-5.41779259 29.35248638 29.35247651
-5.41778979 29.35245556 29.35244624
-5.41769919 29.35147346 29.35146448
-5.41758027 29.35018476 29.35017597
-5.41765930 29.35104079 29.35103229
-5.41773303 29.35183945 29.35183122
-5.41778809 29.35243572 29.35242778
-5.41782863 29.35287468 29.35286703
-5.41783233 29.35291450 29.35290716
-5.41774836 29.35200457 29.35199733
-5.41780123 29.35257718 29.35257014
-5.41791814 29.35384418 29.35383702
-5.41798371 29.35455453 29.35454750
-5.41792396 29.35390698 29.35390008
-5.41798467 29.35456462 29.35455783
-5.41798021 29.35451613 29.35450956
-5.41788113 29.35344259 29.35343590
-5.41791941 29.35385731 29.35385077
-5.41789579 29.35360122 29.35359484
-5.41794060 29.35408660 29.35408033
-5.41794648 29.35415013 29.35414404
-5.41791414 29.35379966 29.35379368
-5.41791782 29.35383933 29.35383351
-5.41782857 29.35287240 29.35286641
-5.41781552 29.35273088 29.35272503
-5.41789207 29.35356047 29.35355452
-5.41784346 29.35303367 29.35302776
-5.41780471 29.35261373 29.35260788
-5.41774024 29.35191522 29.35190933
-5.41765856 29.35103034 29.35102428
-5.41770353 29.35151762 29.35151159
-5.41768814 29.35135068 29.35134476
-5.41756788 29.35004826 29.35004177
-5.41751464 29.34947140 29.34946490
-5.41749973 29.34930973 29.34930335
-5.41750463 29.34936269 29.34935642
-5.41746988 29.34898613 29.34897992
-5.41750362 29.34935160 29.34934545
-5.41751726 29.34949928 29.34949323
-5.41756123 29.34997575 29.34996970
-5.41758517 29.35023506 29.35022908
-5.41760362 29.35043491 29.35042902
-5.41763993 29.35082833 29.35082246
-5.41765725 29.35101586 29.35101007
-5.41767804 29.35124108 29.35123536
-5.41768078 29.35127069 29.35126506
-5.41763533 29.35077826 29.35077260
-5.41758665 29.35025087 29.35024515
-5.41761393 29.35054642 29.35054074
-5.41766055 29.35105162 29.35104588
-5.41766167 29.35106367 29.35105802
-5.41765411 29.35098165 29.35097607
-5.41759376 29.35032785 29.35032211
-5.41752491 29.34958214 29.34957615
-5.41750489 29.34936517 29.34935924
-5.41755570 29.34991576 29.34990973
-5.41759442 29.35033530 29.35032925
-5.41761520 29.35056043 29.35055443
-5.41762447 29.35066083 29.35065489
-5.41761200 29.35052568 29.35051981
-5.41763858 29.35081367 29.35080783
-5.41763153 29.35073720 29.35073143
-5.41766070 29.35105321 29.35104744
-5.41766035 29.35104936 29.35104367
-5.41766213 29.35106853 29.35106291
-5.41767922 29.35125374 29.35124816
-5.41767678 29.35122723 29.35122172
-5.41769745 29.35145111 29.35144563
-5.41767505 29.35120840 29.35120294
-5.41767343 29.35119077 29.35118538
-5.41769584 29.35143359 29.35142821
-5.41769108 29.35138200 29.35137668
-5.41762768 29.35069534 29.35068972
-5.41763706 29.35079683 29.35079127
-5.41762622 29.35067940 29.35067389
-5.41760920 29.35049494 29.35048946
-5.41759068 29.35029419 29.35028874
-5.41760799 29.35048172 29.35047630
-5.41758680 29.35025212 29.35024672
-5.41759720 29.35036481 29.35035945
-5.41760537 29.35045323 29.35044792
-5.41765738 29.35101696 29.35101145
-5.41765188 29.35095734 29.35095187
-5.41767199 29.35117525 29.35116980
