1.1879935 1.4113286 1.4113286
1.2045671 1.4512565 1.4509818
1.2310587 1.5170923 1.5155056
1.2406632 1.5407120 1.5392452
1.2236421 1.4996322 1.4972999
1.2257518 1.5044334 1.5024676
1.2115599 1.4707708 1.4678773
1.2144551 1.4774916 1.4749012
1.2165102 1.4822336 1.4798972
1.2195470 1.4894807 1.4872949
1.2225909 1.4968084 1.4947286
1.2256060 1.5041164 1.5021099
1.2187586 1.4877873 1.4853726
1.2188979 1.4879546 1.4857121
1.2163187 1.4816174 1.4794312
1.2203162 1.4914609 1.4891717
1.2276999 1.5102739 1.5072470
1.2249640 1.5035226 1.5005367
1.2232157 1.4991403 1.4962565
1.2168826 1.4843049 1.4808032
1.2180595 1.4870315 1.4836689
1.2212219 1.4948026 1.4913829
1.2256084 1.5058105 1.5021161
1.2250937 1.5044011 1.5008545
1.2237066 1.5009087 1.4974578
1.2227506 1.4984599 1.4951189
1.2189855 1.4895115 1.4859257
1.2192783 1.4900998 1.4866397
1.2204196 1.4928013 1.4894240
1.2232964 1.4999586 1.4964540
1.2247941 1.5035795 1.5001206
1.2245431 1.5028585 1.4995057
1.2207224 1.4938815 1.4901633
1.2212487 1.4950665 1.4914484
1.2199232 1.4917870 1.4882126
1.2208063 1.4938704 1.4903680
1.2227847 1.4987511 1.4952024
1.2230418 1.4992889 1.4958312
1.2229294 1.4989259 1.4955563
1.2227548 1.4984159 1.4951294
1.2207269 1.4935450 1.4901742
1.2209728 1.4940677 1.4907747
1.2206403 1.4931838 1.4899627
1.2218398 1.4961022 1.4928924
1.2223197 1.4972140 1.4940654
1.2209018 1.4937717 1.4906011
1.2215612 1.4953350 1.4922118
1.2236447 1.5005685 1.4973064
1.2213639 1.4951750 1.4917298
1.2211095 1.4944879 1.4911084
1.2205217 1.4930037 1.4896732
1.2211927 1.4946010 1.4913116
1.2209167 1.4938688 1.4906375
1.2215000 1.4952517 1.4920622
1.2220061 1.4964443 1.4932990
1.2216621 1.4955540 1.4924583
1.2212886 1.4945952 1.4915460
1.2207407 1.4932216 1.4902079
1.2223082 1.4971426 1.4940374
1.2220452 1.4964521 1.4933946
1.2222466 1.4968966 1.4938867
1.2223695 1.4971493 1.4941871
1.2217388 1.4955856 1.4926457
1.2196697 1.4907577 1.4875941
1.2204843 1.4927394 1.4895820
1.2210912 1.4941973 1.4910637
1.2217498 1.4957881 1.4926727
1.2214762 1.4950788 1.4920042
1.2214868 1.4950600 1.4920300
1.2203872 1.4924151 1.4893450
1.2198284 1.4910300 1.4879812
1.2210859 1.4941696 1.4910509
1.2218927 1.4961446 1.4930217
1.2221709 1.4967880 1.4937016
1.2212040 1.4944536 1.4913393
1.2210615 1.4940660 1.4909911
1.2209627 1.4937855 1.4907498
1.2199871 1.4914387 1.4883686
1.2215012 1.4952753 1.4920653
1.2220994 1.4967251 1.4935269
1.2214317 1.4950897 1.4918954
1.2214101 1.4949980 1.4918426
1.2224731 1.4976506 1.4944405
1.2222504 1.4970720 1.4938960
1.2226672 1.4980682 1.4949150
1.2215426 1.4953904 1.4921664
1.2214119 1.4950355 1.4918471
1.2222063 1.4969953 1.4937882
1.2212301 1.4946580 1.4914031
1.2210755 1.4942462 1.4910253
1.2219987 1.4965430 1.4932808
1.2220138 1.4965445 1.4933177
1.2224899 1.4976944 1.4944815
1.2213185 1.4949251 1.4916188
1.2212304 1.4946758 1.4914036
1.2220282 1.4966516 1.4933529
1.2218319 1.4961416 1.4928732
1.2217313 1.4958633 1.4926274
1.2219831 1.4964522 1.4932427
1.2220366 1.4965512 1.4933735
