	1.985	0.009864	0.0263092	0.00169966
	1.97	0.033756	0.0281366	0.00110557
	1.955	0.035176	0.0294812	0.00118342
	1.94	0.027372	0.0300908	0.00180552
	1.925	0.042584	0.0299514	0.001766
	1.91	0.036596	0.0296412	0.00159998
	1.895	0.029396	0.0284288	0.00174796
	1.88	0.022168	0.0314422	0.00188126
	1.865	0.028464	0.0294042	0.00175617
	1.85	0.03352	0.0316496	0.00151528
	1.835	0.026844	0.0312114	0.00146114
	1.82	0.039952	0.0343782	0.00134372
	1.805	0.03146	0.0317204	0.00196847
	1.79	0.029388	0.0345834	0.00126191
	1.775	0.028372	0.0338196	0.00184736
	1.76	0.04716	0.0330642	0.00221418
	1.745	0.042368	0.0362164	0.00157442
	1.73	0.033928	0.0358804	0.00204239
	1.715	0.0347	0.0371114	0.00181046
	1.7	0.040076	0.0397212	0.00154098
	1.685	0.030284	0.039716	0.00189324
	1.67	0.024196	0.0361534	0.00201114
	1.655	0.032608	0.0407388	0.00198616
	1.64	0.045396	0.0416344	0.00156566
	1.625	0.046596	0.0454042	0.00176094
	1.61	0.061564	0.0399548	0.00200389
	1.595	0.035312	0.0451082	0.00181306
	1.58	0.049648	0.04206	0.00195953
	1.565	0.065568	0.0473222	0.00175426
	1.55	0.046896	0.0500846	0.0025396
	1.535	0.027708	0.0467198	0.00267144
	1.52	0.040332	0.045964	0.00208315
	1.505	0.055092	0.0454286	0.00227032
	1.49	0.07232	0.0537248	0.00223686
	1.475	0.055936	0.0501894	0.00198799
	1.46	0.035992	0.0507118	0.00249191
	1.445	0.05702	0.0547146	0.00215864
	1.43	0.064936	0.0610372	0.00302481
	1.415	0.05098	0.0586444	0.00297893
	1.4	0.06498	0.0578282	0.00256392
	1.385	0.06534	0.0577474	0.00236825
	1.37	0.054924	0.0587774	0.0030152
	1.355	0.073992	0.0709536	0.00243926
	1.34	0.068824	0.0692066	0.0018257
	1.325	0.061008	0.0701652	0.00314639
	1.31	0.062156	0.0687134	0.00245142
	1.295	0.06764	0.0736072	0.00322812
	1.28	0.072888	0.0710306	0.00374665
	1.265	0.080836	0.0779328	0.00306401
	1.25	0.084092	0.077903	0.00287138
	1.235	0.047688	0.0821856	0.00416702
	1.22	0.072692	0.0815364	0.00426424
	1.205	0.074208	0.0896228	0.00343957
	1.19	0.107372	0.0967978	0.0039938
	1.175	0.104272	0.0890576	0.00274207
	1.16	0.118052	0.0983248	0.00494786
	1.145	0.05154	0.0967552	0.00578515
	1.13	0.12342	0.100981	0.00493696
	1.115	0.081124	0.106135	0.00541203
	1.1	0.06532	0.118542	0.00561987
	1.085	0.136052	0.110793	0.00384983
	1.07	0.147232	0.121122	0.0040882
	1.055	0.13236	0.123826	0.00547916
	1.04	0.130836	0.130736	0.00548996
	1.025	0.12182	0.138907	0.00497767
	1.01	0.15438	0.143543	0.00565964
	0.995	0.101888	0.144102	0.00564285
	0.98	0.155072	0.15362	0.00613457
	0.965	0.22698	0.161806	0.00678634
	0.95	0.102048	0.173808	0.00713956
	0.935	0.218984	0.191014	0.00582898
	0.92	0.157028	0.188639	0.00774318
	0.905	0.234988	0.199152	0.00796345
	0.89	0.208752	0.194635	0.00824071
	0.875	0.263808	0.213899	0.00806195
	0.86	0.24294	0.236286	0.00822986
	0.845	0.259216	0.23331	0.00833338
	0.83	0.216016	0.228001	0.0101535
	0.815	0.324652	0.289296	0.0116974
	0.8	0.293608	0.290784	0.010084
	0.785	0.322928	0.324012	0.00629132
	0.77	0.205132	0.319997	0.0157552
	0.755	0.45374	0.345279	0.0151885
	0.74	0.5106	0.379918	0.0159427
	0.725	0.284988	0.397853	0.0156758
	0.71	0.27386	0.407641	0.0187622
	0.695	0.442828	0.460416	0.0151894
	0.68	0.506532	0.495989	0.0147531
	0.665	0.54692	0.529363	0.0189344
	0.65	0.501896	0.533611	0.0198501
	0.635	0.708512	0.560498	0.0186088
	0.62	0.710504	0.587385	0.022687
	0.605	0.491116	0.645855	0.0227658
	0.59	0.680748	0.704661	0.0345598
	0.575	0.807956	0.730895	0.0216912
	0.56	0.650072	0.761368	0.0229812
	0.545	0.782216	0.838771	0.0232786
	0.53	0.866664	0.837481	0.0175185
	0.515	0.899308	0.863943	0.0183496
	0.5	0.675844	0.835261	0.0485442
