	1.985	0.197526	0.198583	0.000780971
	1.97	0.204655	0.201359	0.000700377
	1.955	0.196809	0.202341	0.000693733
	1.94	0.20609	0.205272	0.000536436
	1.925	0.209258	0.206635	0.000674876
	1.91	0.212097	0.209658	0.000695633
	1.895	0.211255	0.211888	0.000626237
	1.88	0.216666	0.217223	0.000736782
	1.865	0.215706	0.218828	0.00079457
	1.85	0.218464	0.220627	0.000810601
	1.835	0.224588	0.222955	0.000778622
	1.82	0.217778	0.225228	0.000763724
	1.805	0.222442	0.229438	0.000976248
	1.79	0.227476	0.231414	0.000905841
	1.775	0.236568	0.235249	0.000566902
	1.76	0.242955	0.237759	0.000617938
	1.745	0.239305	0.239521	0.000807154
	1.73	0.242293	0.241785	0.000766397
	1.715	0.243355	0.244819	0.000808648
	1.7	0.253965	0.249897	0.000958731
	1.685	0.240218	0.252072	0.000916429
	1.67	0.252856	0.254077	0.00102906
	1.655	0.256728	0.258215	0.000897526
	1.64	0.259525	0.263292	0.000991253
	1.625	0.261056	0.266	0.000625381
	1.61	0.265107	0.268959	0.00107279
	1.595	0.275509	0.271082	0.00130523
	1.58	0.269105	0.275436	0.00105718
	1.565	0.277514	0.277157	0.000922035
	1.55	0.283977	0.281585	0.00120209
	1.535	0.281322	0.283937	0.000967683
	1.52	0.288532	0.288437	0.000877688
	1.505	0.282364	0.289496	0.00116841
	1.49	0.295433	0.295131	0.00141805
	1.475	0.303451	0.299499	0.00140623
	1.46	0.306386	0.303883	0.00141549
	1.445	0.307115	0.307283	0.00133799
	1.43	0.305302	0.312744	0.00117186
	1.415	0.323631	0.316487	0.00110743
	1.4	0.323256	0.316611	0.00109881
	1.385	0.32066	0.322229	0.00175492
	1.37	0.334131	0.324386	0.0013694
	1.355	0.332257	0.329356	0.00133423
	1.34	0.338948	0.336054	0.00155638
	1.325	0.339204	0.336482	0.00142073
	1.31	0.334217	0.342729	0.00167308
	1.295	0.349214	0.345217	0.0018197
	1.28	0.349345	0.347349	0.00152326
	1.265	0.338882	0.354369	0.00141857
	1.25	0.359193	0.357834	0.00165519
	1.235	0.353146	0.359195	0.00168514
	1.22	0.368064	0.363776	0.00205549
	1.205	0.352085	0.364223	0.00167224
	1.19	0.361482	0.375375	0.00163834
	1.175	0.373188	0.378034	0.00180818
	1.16	0.370176	0.380491	0.00201512
	1.145	0.401194	0.383785	0.00218533
	1.13	0.400296	0.390429	0.0012225
	1.115	0.400335	0.395461	0.00175762
	1.1	0.384886	0.395145	0.00219875
	1.085	0.3964	0.39677	0.00167762
	1.07	0.413471	0.402965	0.00207737
	1.055	0.417986	0.4097	0.00198172
	1.04	0.417567	0.409344	0.00194237
	1.025	0.405713	0.415234	0.00271347
	1.01	0.40009	0.413785	0.0023888
	0.995	0.421423	0.423789	0.00268511
	0.98	0.437893	0.423541	0.00226321
	0.965	0.433118	0.427085	0.00305411
	0.95	0.423068	0.425257	0.00245323
	0.935	0.440622	0.431609	0.00218218
	0.92	0.438171	0.432676	0.00371929
	0.905	0.43694	0.430606	0.00294176
	0.89	0.43095	0.437886	0.0028381
	0.875	0.466927	0.443482	0.00449988
	0.86	0.424149	0.44264	0.00386536
	0.845	0.433718	0.442692	0.00298466
	0.83	0.433039	0.43199	0.00399519
	0.815	0.445145	0.442845	0.00282562
	0.8	0.469553	0.43735	0.00409129
	0.785	0.474927	0.436897	0.00501
	0.77	0.408511	0.439705	0.00380202
	0.755	0.427231	0.442253	0.00537836
	0.74	0.455631	0.438712	0.00489901
	0.725	0.48153	0.435472	0.00407505
	0.71	0.469034	0.432198	0.00487081
	0.695	0.387632	0.437277	0.00555656
	0.68	0.43159	0.438344	0.00506656
	0.665	0.432493	0.422564	0.0061399
	0.65	0.388525	0.421296	0.00468508
	0.635	0.407073	0.427213	0.00529027
	0.62	0.399226	0.423342	0.00616055
	0.605	0.377171	0.416732	0.00702957
	0.59	0.464248	0.426587	0.00751342
	0.575	0.400586	0.416974	0.00808914
	0.56	0.39573	0.389448	0.00693453
	0.545	0.402492	0.383339	0.00564602
	0.53	0.384621	0.372275	0.00953194
	0.515	0.314599	0.361684	0.00928098
	0.5	0.368256	0.312246	0.0112367
