	1.985	1.3999	1.38431	0.00775165
	1.97	1.47179	1.40458	0.00647361
	1.955	1.44332	1.4099	0.00676933
	1.94	1.43248	1.4449	0.00776359
	1.925	1.45948	1.4653	0.00645645
	1.91	1.49234	1.50521	0.0108046
	1.895	1.55205	1.54173	0.0114638
	1.88	1.61142	1.54193	0.00926589
	1.865	1.51613	1.55051	0.00843052
	1.85	1.51287	1.58337	0.0106291
	1.835	1.59967	1.62165	0.0116491
	1.82	1.6705	1.62645	0.01183
	1.805	1.6508	1.68499	0.0146054
	1.79	1.7876	1.69198	0.0136167
	1.775	1.77692	1.73222	0.0104687
	1.76	1.62286	1.75733	0.0139192
	1.745	1.78187	1.80021	0.01161
	1.73	1.91541	1.83846	0.0113972
	1.715	1.76537	1.82475	0.0126601
	1.7	1.88215	1.90141	0.0109023
	1.685	1.8992	1.94086	0.0125857
	1.67	2.02411	1.99021	0.0146388
	1.655	2.12127	2.02634	0.015978
	1.64	1.96772	2.06067	0.0135124
	1.625	2.11216	2.1075	0.0106155
	1.61	2.14496	2.13673	0.0130554
	1.595	2.1398	2.19269	0.017238
	1.58	2.25535	2.28871	0.0170462
	1.565	2.23545	2.2963	0.0141008
	1.55	2.35772	2.32898	0.0155625
	1.535	2.4882	2.44528	0.0238772
	1.52	2.60059	2.43135	0.021091
	1.505	2.51125	2.48546	0.0217555
	1.49	2.67996	2.57129	0.0284825
	1.475	2.41561	2.59823	0.0266548
	1.46	2.73329	2.70309	0.0157381
	1.445	2.75505	2.75897	0.0218867
	1.43	2.92984	2.85182	0.0172886
	1.415	2.87	2.89718	0.0250829
	1.4	2.92792	3.00683	0.0214715
	1.385	3.08448	3.09435	0.0277092
	1.37	3.10871	3.17836	0.0228731
	1.355	3.3966	3.25981	0.0293266
	1.34	3.20744	3.37171	0.028802
	1.325	3.68098	3.47011	0.0399427
	1.31	3.64101	3.49592	0.0337732
	1.295	3.61228	3.59068	0.035693
	1.28	3.72174	3.73402	0.0349719
	1.265	3.98938	3.8421	0.04563
	1.25	3.97912	3.89586	0.0296874
	1.235	4.16853	4.12956	0.0358939
	1.22	4.17221	4.16726	0.0359279
	1.205	4.41392	4.33828	0.0518471
	1.19	4.46745	4.5008	0.0443662
	1.175	4.70212	4.67568	0.0484149
	1.16	5.32679	4.9259	0.0554417
	1.145	5.1206	4.96431	0.0535006
	1.13	5.4244	5.20775	0.0554595
	1.115	5.34583	5.38239	0.0713284
	1.1	5.45281	5.59393	0.0571526
	1.085	5.91629	5.73322	0.0886853
	1.07	6.05541	6.09492	0.0717797
	1.055	6.56268	6.27953	0.0849681
	1.04	6.06727	6.43123	0.0796308
	1.025	6.41906	6.92774	0.0805376
	1.01	6.46357	6.99868	0.0914055
	0.995	8.00874	7.37889	0.0881597
	0.98	8.30484	7.77286	0.106306
	0.965	8.35858	8.16	0.105573
	0.95	9.08547	8.54813	0.126119
	0.935	9.16461	8.94031	0.130968
	0.92	9.11496	9.43945	0.0942119
	0.905	10.2812	10.2491	0.199475
	0.89	11.0583	10.6941	0.157268
	0.875	11.9861	11.0513	0.158507
	0.86	12.9393	11.5106	0.241347
	0.845	13.4511	12.6283	0.205491
	0.83	12.7409	13.5418	0.253546
	0.815	15.1667	14.5127	0.182393
	0.8	15.6451	15.1409	0.324763
	0.785	16.7561	15.8047	0.387298
	0.77	17.8265	17.7768	0.390025
	0.755	17.785	18.4697	0.357208
	0.74	18.7203	19.8669	0.431183
	0.725	24.4816	21.2694	0.371197
	0.71	21.4805	22.1979	0.515226
	0.695	25.4689	25.7014	0.575744
	0.68	27.9598	27.8049	0.61777
	0.665	33.6131	28.5437	0.915973
	0.65	26.8956	30.6517	0.647691
	0.635	38.1928	32.1686	0.992692
	0.62	29.017	37.6056	1.02266
	0.605	36.5986	40.5144	1.34894
	0.59	39.5883	43.1518	0.98238
	0.575	51.8131	46.4162	2.24322
	0.56	55.1464	47.8794	1.71774
	0.545	13.9571	52.07	2.81924
	0.53	53.9305	55.8684	2.59614
	0.515	73.5245	62.8345	2.89821
	0.5	53.34	61.8326	4.26716
