	1.985	0.032592	0.0283972	0.00100116
	1.97	0.0326	0.0273184	0.000921108
	1.955	0.02588	0.0284568	0.000929734
	1.94	0.021912	0.0278722	0.00123965
	1.925	0.028124	0.0318394	0.00148112
	1.91	0.030412	0.0294858	0.0011531
	1.895	0.040036	0.0305196	0.00114947
	1.88	0.030412	0.03143	0.00129352
	1.865	0.010656	0.0300394	0.00181807
	1.85	0.022916	0.0335128	0.00135482
	1.835	0.028872	0.0319638	0.00116033
	1.82	0.037352	0.0329892	0.00143609
	1.805	0.03196	0.0368858	0.00119454
	1.79	0.042172	0.036624	0.00126094
	1.775	0.028952	0.0334024	0.00124528
	1.76	0.03964	0.0349404	0.00168041
	1.745	0.02548	0.033214	0.00131171
	1.73	0.048208	0.0371472	0.0014858
	1.715	0.039632	0.038727	0.00150579
	1.7	0.038872	0.0378264	0.00130222
	1.685	0.038104	0.0366688	0.00149814
	1.67	0.039168	0.036447	0.00109699
	1.655	0.04002	0.0417364	0.00174551
	1.64	0.030912	0.0386756	0.00158044
	1.625	0.039532	0.0420386	0.00146805
	1.61	0.028376	0.0417806	0.00185458
	1.595	0.049608	0.0446448	0.00178142
	1.58	0.033112	0.0438004	0.00169066
	1.565	0.037024	0.0421324	0.00216602
	1.55	0.053096	0.0461162	0.00184096
	1.535	0.04744	0.0459306	0.00172873
	1.52	0.0465	0.0504158	0.00214159
	1.505	0.0542	0.0534664	0.00145256
	1.49	0.049772	0.049223	0.00141512
	1.475	0.059204	0.0535062	0.0019255
	1.46	0.051728	0.0582736	0.00257016
	1.445	0.06076	0.057921	0.00218975
	1.43	0.048576	0.0579388	0.00195427
	1.415	0.055568	0.0556108	0.00204996
	1.4	0.050644	0.0581808	0.00230575
	1.385	0.065636	0.062135	0.0015267
	1.37	0.076236	0.0637816	0.00222081
	1.355	0.078944	0.0663078	0.00240623
	1.34	0.05754	0.0718936	0.00287853
	1.325	0.090512	0.07099	0.0021609
	1.31	0.064836	0.074379	0.00245832
	1.295	0.090248	0.0736252	0.00196465
	1.28	0.078424	0.0760538	0.0021344
	1.265	0.083828	0.0794908	0.00198261
	1.25	0.037268	0.0773312	0.00296246
	1.235	0.087076	0.0808504	0.00243044
	1.22	0.064564	0.0813214	0.0026762
	1.205	0.069776	0.0835142	0.00272988
	1.19	0.092696	0.0842522	0.00282561
	1.175	0.070952	0.0940208	0.00336762
	1.16	0.096964	0.0942794	0.00292024
	1.145	0.094532	0.101609	0.00392124
	1.13	0.08156	0.102598	0.00355668
	1.115	0.106096	0.104112	0.00319265
	1.1	0.118184	0.107492	0.00363741
	1.085	0.120604	0.120275	0.00414701
	1.07	0.144984	0.117577	0.00469708
	1.055	0.140752	0.133711	0.00384578
	1.04	0.14018	0.135153	0.00470383
	1.025	0.130696	0.142626	0.00449078
	1.01	0.1596	0.137947	0.00554372
	0.995	0.119888	0.147217	0.00431026
	0.98	0.170288	0.158168	0.00495412
	0.965	0.1543	0.161194	0.00595378
	0.95	0.197312	0.173728	0.00503638
	0.935	0.152416	0.180896	0.00568908
	0.92	0.197712	0.188498	0.00710066
	0.905	0.2164	0.206174	0.00605044
	0.89	0.20028	0.207624	0.0074393
	0.875	0.266216	0.218715	0.0067637
	0.86	0.19892	0.237405	0.00775426
	0.845	0.266008	0.243781	0.00541127
	0.83	0.222136	0.255933	0.00926741
	0.815	0.201984	0.264465	0.0119956
	0.8	0.278792	0.304115	0.00718503
	0.785	0.254068	0.303855	0.00742514
	0.77	0.254968	0.320416	0.01086
	0.755	0.29558	0.343595	0.00959572
	0.74	0.340156	0.366225	0.0123431
	0.725	0.446268	0.395177	0.0129148
	0.71	0.412076	0.413977	0.0135903
	0.695	0.313792	0.455486	0.0131232
	0.68	0.470616	0.46137	0.0133937
	0.665	0.542864	0.490529	0.0150279
	0.65	0.5753	0.546312	0.0150042
	0.635	0.6401	0.570567	0.0165247
	0.62	0.670052	0.61402	0.0144494
	0.605	0.71524	0.690799	0.0150582
	0.59	0.645144	0.654026	0.0205009
	0.575	0.804328	0.734497	0.0154274
	0.56	0.659968	0.785518	0.0155756
	0.545	0.83682	0.82591	0.00914733
	0.53	0.7622	0.774925	0.0246125
	0.515	0.901624	0.834664	0.024979
	0.5	0.825372	0.877086	0.0247785
