32	16	0	30	42	31	64	56	21	5	10	65	8	11	63	25	43	29	24	45	23	34	51	55	67	46	60	54	20	59	36	57	61	40	33	62	2	12	4	9	35	15	41	26	68	13	48	69	38	22	27	50	3	1	17	37	7	18	66	6	44	28	52	47	53	14	58	39	49	19	
37	60	66	16	36	24	15	25	58	4	1	17	44	7	42	47	62	67	52	34	38	35	53	54	59	28	9	31	27	20	57	8	63	0	68	5	50	39	30	11	51	55	3	18	10	69	43	29	48	40	12	41	32	33	56	64	46	6	61	65	22	49	26	19	14	13	2	45	21	23	
24	55	13	44	51	43	33	59	19	3	9	63	10	18	31	57	2	67	20	27	58	62	28	41	66	8	69	25	23	60	42	56	52	6	64	47	54	0	21	17	53	49	68	48	40	14	50	11	22	36	35	34	26	39	5	12	61	4	15	32	65	46	45	37	16	7	30	38	1	29	
50	7	5	8	40	24	67	63	44	2	22	42	31	30	11	4	41	46	56	33	64	32	55	68	61	29	14	66	13	58	59	38	62	0	12	25	52	17	69	36	28	51	23	60	43	54	34	3	49	1	65	48	18	39	15	45	20	9	10	6	57	47	19	37	21	27	16	26	53	35	
14	59	7	58	25	67	44	41	28	37	39	13	63	34	29	53	21	35	8	66	3	27	52	0	32	36	51	20	30	69	10	17	23	54	6	22	5	43	38	12	47	65	56	15	49	64	24	2	4	11	62	26	68	46	40	48	18	9	33	1	31	61	57	60	55	16	19	42	50	45	
60	12	13	58	57	28	16	49	8	31	40	62	1	2	9	50	52	24	38	41	3	67	48	55	36	51	63	43	53	15	32	61	44	26	7	33	37	5	69	21	39	68	6	18	19	34	64	29	47	65	27	4	20	45	23	46	11	56	66	17	54	14	59	25	0	35	30	10	22	42	
46	59	11	3	56	47	14	44	37	61	40	51	48	20	12	64	62	8	27	33	66	42	68	65	9	34	17	0	54	55	57	58	41	25	28	60	6	5	24	67	31	2	49	13	22	21	1	15	23	19	30	38	45	4	26	50	29	36	16	43	10	35	63	69	52	53	32	18	7	39	
10	21	35	4	18	29	65	46	2	19	3	51	60	41	0	52	9	68	49	28	33	27	63	16	6	25	45	20	57	47	12	23	22	53	1	24	31	61	32	34	67	11	48	30	64	58	43	15	7	26	54	39	14	56	36	59	62	5	37	66	17	8	55	13	44	42	69	40	50	38	
26	41	35	68	45	62	24	32	16	39	69	53	58	43	14	49	18	37	65	4	64	48	2	13	34	47	27	50	0	7	57	44	56	55	31	40	12	36	46	10	66	21	59	67	63	28	20	17	23	11	29	42	3	8	38	19	25	15	54	30	33	9	51	52	61	5	6	60	22	1	
53	35	56	41	61	21	58	28	67	68	23	32	42	37	57	54	69	2	12	66	60	52	10	40	16	3	59	1	9	65	11	44	18	43	31	33	55	5	15	62	14	50	25	63	29	13	64	38	45	17	22	4	8	51	26	49	34	30	47	24	6	36	19	0	7	46	39	27	48	20	
67	12	38	34	47	33	44	1	9	49	58	17	19	46	23	20	14	29	39	53	7	37	0	31	68	21	69	40	10	32	13	54	62	45	28	35	30	3	15	65	51	18	5	27	60	64	6	42	66	52	16	24	36	63	22	57	48	61	55	56	8	59	43	25	11	4	50	26	41	2	
50	29	23	67	61	21	11	8	26	4	31	64	1	49	68	9	42	14	40	48	69	6	22	54	60	57	66	51	32	27	59	41	16	53	52	28	36	18	62	19	17	3	58	0	45	44	2	7	63	13	38	37	15	47	30	46	39	65	43	34	12	35	33	25	20	55	24	56	5	10	
29	17	31	10	23	60	6	19	52	48	68	53	42	22	54	5	16	30	43	38	27	67	62	15	56	2	41	37	61	34	3	28	26	12	32	35	55	20	58	51	63	14	69	65	45	24	47	11	9	21	46	36	13	4	0	39	18	66	33	64	25	50	40	7	59	44	1	49	57	8	
22	5	14	66	34	17	41	69	48	49	64	43	25	61	33	55	67	53	35	40	3	68	46	45	26	13	63	52	59	44	1	58	7	60	57	56	23	36	18	6	12	54	16	11	27	29	47	24	65	51	38	9	50	31	30	20	42	28	8	21	15	10	39	2	19	62	37	0	32	4	
14	7	43	25	35	26	0	58	33	29	37	57	40	2	59	36	4	65	22	13	44	38	34	9	20	10	66	63	6	12	27	16	18	69	61	15	5	55	8	28	23	49	31	39	45	1	52	51	30	19	41	24	46	53	64	42	62	60	17	54	11	56	50	32	21	68	67	48	47	3	
13	29	0	52	69	58	64	35	55	42	44	22	48	16	62	3	53	60	28	7	27	31	61	14	6	21	18	17	50	46	36	47	38	2	4	37	49	39	45	54	19	40	43	26	12	23	25	66	10	63	65	24	51	56	11	59	8	15	34	41	67	68	32	33	30	20	9	57	5	1	
35	19	43	58	15	41	7	62	16	30	6	67	42	51	38	26	61	53	21	55	44	13	9	63	68	22	48	40	56	60	11	33	45	54	10	4	0	50	1	12	37	31	28	52	25	49	23	32	24	34	36	59	5	27	69	57	64	3	2	66	46	17	39	65	14	8	47	18	29	20	
29	3	22	64	30	10	12	14	34	53	55	15	67	21	41	26	38	66	56	8	63	43	52	18	50	40	25	54	49	24	36	46	13	7	58	19	60	27	48	44	33	2	57	35	20	31	4	16	68	42	5	28	61	23	62	45	37	32	69	51	9	17	6	65	39	1	47	11	0	59	
60	26	38	13	54	45	36	63	28	53	46	22	37	49	69	44	32	34	3	48	24	16	68	33	18	29	30	39	8	0	66	35	55	62	43	64	56	31	47	50	17	12	65	1	10	25	23	11	21	67	2	5	27	58	40	15	51	41	59	6	52	19	61	20	14	42	57	9	4	7	
16	17	40	32	37	12	35	58	41	68	38	42	30	66	5	59	36	31	0	9	29	39	19	22	1	50	10	65	61	28	21	18	2	51	69	48	49	6	27	23	46	45	24	4	3	60	55	44	57	63	64	62	7	15	52	11	14	13	53	20	25	33	47	8	34	26	54	67	43	56	
67	62	22	48	63	44	23	35	60	4	11	66	5	2	53	1	58	13	52	3	29	19	14	27	6	43	25	59	57	46	38	37	33	68	65	56	61	26	47	20	64	16	0	15	39	7	45	34	42	9	28	40	30	50	41	31	54	21	17	18	36	49	12	24	55	32	69	10	51	8	
27	33	15	32	11	2	45	48	65	36	16	60	34	19	26	51	14	5	0	44	28	50	24	69	22	30	67	39	40	1	4	29	54	63	23	12	9	49	31	62	13	43	18	38	35	46	17	56	6	66	25	58	47	61	3	37	57	53	42	41	68	64	10	59	21	52	7	8	55	20	
15	22	16	53	41	33	23	49	11	1	58	52	46	38	61	3	7	25	37	34	14	42	13	59	24	60	69	63	6	20	57	68	54	56	12	65	31	19	47	17	28	48	44	21	18	50	43	32	45	36	10	5	35	8	0	26	51	40	39	30	27	62	29	9	64	2	4	67	55	66	
12	59	8	49	27	64	29	58	13	21	5	23	7	16	20	3	47	44	0	52	30	33	65	57	67	11	55	36	31	68	54	56	60	28	32	37	61	10	19	50	4	24	41	66	53	9	43	46	62	38	34	39	40	51	48	35	17	14	69	15	63	6	25	1	26	42	22	18	2	45	
8	27	49	19	64	42	12	66	31	35	55	2	16	37	6	26	22	69	43	48	15	32	4	47	53	63	40	25	58	23	0	1	57	41	33	45	51	18	56	3	5	67	62	54	24	46	61	38	21	60	20	10	14	29	52	13	9	50	34	7	28	36	59	11	68	30	44	65	17	39	
46	60	39	44	13	10	28	14	15	9	16	17	23	47	25	3	35	34	21	33	26	42	11	48	63	38	51	18	53	40	12	52	59	8	54	57	37	65	56	49	24	58	31	43	68	0	22	50	29	55	64	2	61	66	20	36	6	1	19	4	67	27	30	62	5	69	32	41	45	7	
64	37	24	5	1	20	17	52	27	14	31	63	3	11	30	49	45	51	55	39	4	38	36	65	13	16	66	46	33	62	35	26	57	61	50	60	48	9	32	0	58	8	21	43	10	54	34	67	28	42	22	68	40	47	6	12	59	41	2	19	69	44	15	29	53	56	25	23	7	18	
13	6	7	57	39	55	37	21	58	29	66	10	22	25	65	24	33	63	40	43	16	56	49	5	19	62	61	47	23	30	28	54	18	1	42	20	12	53	2	3	32	69	26	60	52	31	35	11	17	64	9	4	27	14	15	8	59	48	51	44	41	45	36	68	0	46	34	38	50	67	
26	57	27	5	17	43	65	3	20	32	60	1	62	69	48	68	22	49	23	13	24	38	34	47	2	28	18	8	10	25	33	42	31	7	51	66	55	59	29	6	52	30	46	0	61	63	50	4	12	54	39	14	11	15	64	45	35	21	36	9	37	56	58	40	53	41	19	16	67	44	
37	68	25	55	35	59	14	10	3	66	45	9	42	2	51	36	63	7	46	22	34	56	18	49	39	62	40	19	23	26	13	60	15	1	54	38	28	17	41	47	31	44	30	4	69	65	11	27	61	29	20	64	6	53	52	33	5	8	43	58	67	32	16	50	12	57	24	48	0	21	
59	69	31	41	32	29	16	20	42	21	54	17	60	43	35	67	0	50	26	8	51	68	45	27	61	12	37	47	6	66	38	9	55	40	36	1	52	24	48	3	63	23	46	25	30	44	13	56	65	49	11	28	14	18	58	4	10	33	2	15	19	34	39	62	22	7	5	57	53	64	
58	11	63	38	44	14	48	52	0	28	12	10	59	27	49	47	39	56	17	8	32	50	22	5	29	7	13	34	45	54	6	68	62	15	40	65	55	66	57	20	42	41	51	43	25	37	19	69	4	33	16	1	61	31	26	36	67	53	64	60	35	2	9	46	3	21	30	24	23	18	
56	18	35	21	0	9	12	43	13	25	15	50	5	51	58	20	57	66	39	28	65	2	48	36	49	4	16	64	17	61	33	44	60	46	42	63	52	24	45	19	7	31	23	62	40	6	30	11	3	34	14	32	41	38	67	59	22	47	68	29	69	10	1	54	26	37	8	55	27	53	
15	55	62	18	60	14	11	65	5	50	16	24	4	47	35	41	20	54	45	34	46	23	49	30	58	40	0	68	2	53	21	12	36	48	66	59	27	7	39	44	67	9	61	1	38	42	10	37	31	64	69	63	26	29	17	51	52	6	28	8	19	32	22	3	25	57	43	56	13	33	
67	41	16	48	3	45	36	61	10	40	39	20	53	50	58	12	5	69	52	34	9	18	43	68	47	13	44	38	54	30	28	65	7	37	1	25	51	6	55	14	63	42	57	66	4	24	23	2	32	21	49	11	62	15	8	0	56	17	64	35	60	31	26	46	27	22	33	59	19	29	
31	35	7	48	30	64	39	41	40	44	54	50	46	1	5	24	63	13	61	14	2	53	67	34	56	0	27	62	36	37	68	55	9	49	43	6	8	16	47	59	4	38	29	11	18	52	57	23	22	20	33	19	66	25	42	51	26	65	60	10	17	45	28	21	58	3	12	69	32	15	
1	26	58	49	35	38	5	17	7	31	15	8	59	14	19	60	10	3	46	47	22	64	9	4	45	18	25	68	40	2	12	48	41	20	30	6	61	24	27	65	33	13	43	42	39	53	67	32	29	23	51	11	16	54	62	57	55	50	56	63	28	66	44	21	36	0	69	52	34	37	
51	18	2	12	15	30	52	25	37	40	32	62	41	10	38	47	64	55	0	4	69	42	45	36	6	44	14	16	60	33	63	65	48	27	20	49	7	26	50	21	9	28	17	61	59	23	66	19	11	5	13	56	68	1	43	54	57	29	24	67	31	46	58	34	53	3	39	22	8	35	
54	22	63	8	6	59	0	68	64	4	5	36	18	47	15	2	32	13	50	31	44	45	12	58	9	62	16	23	46	56	25	43	69	3	19	55	57	52	20	67	38	11	60	37	28	29	10	65	34	40	61	51	66	27	14	30	24	21	53	49	39	33	7	35	17	41	26	48	42	1	
40	65	16	39	69	32	36	5	6	44	61	13	59	35	45	62	24	66	48	26	54	12	11	41	50	22	53	0	31	14	43	64	2	68	47	56	4	42	23	38	15	7	46	58	33	55	51	3	19	28	52	49	30	9	57	1	18	63	20	25	67	60	17	10	21	27	8	37	34	29	
31	54	20	14	49	10	30	24	37	35	4	44	1	26	43	34	47	36	52	38	21	2	0	17	62	61	63	40	11	58	53	69	59	12	7	45	28	18	42	67	65	19	50	66	41	51	32	46	9	60	55	16	48	27	57	68	8	33	39	5	64	56	25	6	13	3	15	29	23	22	
69	12	63	54	21	16	27	18	33	44	2	66	22	31	20	67	19	25	39	28	5	13	48	38	34	52	61	36	35	49	32	68	37	42	56	30	40	10	43	53	15	29	9	46	3	51	55	50	60	59	57	8	64	24	65	17	6	58	23	1	26	47	41	0	45	7	14	11	62	4	
57	16	43	58	66	23	12	44	54	2	45	0	33	8	1	53	6	26	51	64	38	9	31	35	61	42	52	24	65	19	48	4	63	32	29	67	20	40	68	50	27	17	3	7	46	41	34	5	15	18	25	11	59	69	62	14	60	21	49	28	37	47	55	56	39	30	36	13	22	10	
10	40	23	16	8	33	6	41	1	3	54	49	22	62	44	39	21	27	57	9	32	34	45	52	67	37	38	13	5	64	31	51	4	66	29	15	55	42	0	20	61	24	18	50	46	56	12	26	60	17	25	36	65	19	68	7	69	53	35	28	48	63	43	59	47	11	30	2	58	14	
23	41	31	1	33	0	28	3	12	61	29	24	17	8	36	22	14	44	39	35	62	42	19	49	6	30	4	55	51	64	18	47	68	60	16	52	57	38	56	50	2	15	21	32	54	20	37	34	9	69	43	5	11	45	7	48	27	40	66	46	58	13	25	65	53	10	67	26	59	63	
16	29	18	69	39	45	20	35	12	61	1	34	40	58	50	0	62	13	48	27	6	31	15	11	19	57	52	5	32	14	23	64	49	55	17	47	24	68	59	65	4	36	7	30	25	60	28	44	53	67	63	33	38	41	26	2	22	46	43	51	8	37	66	42	21	3	54	56	9	10	
6	51	30	40	9	69	18	38	26	24	12	5	62	68	45	3	22	53	59	41	36	61	2	28	35	42	7	19	63	8	50	11	44	15	58	25	66	65	29	17	64	4	10	47	0	57	43	48	46	34	55	1	52	13	16	21	14	60	67	31	56	37	32	39	49	54	27	23	20	33	
40	58	7	20	0	44	37	39	32	16	28	17	60	25	12	10	21	31	47	36	55	64	30	38	46	14	69	11	57	67	54	66	61	26	35	22	19	18	42	1	56	52	63	4	65	6	8	33	49	9	62	41	53	23	27	68	43	51	2	34	13	3	29	15	59	50	5	24	45	48	
69	14	30	52	21	5	2	44	46	59	10	1	38	25	41	55	8	27	65	16	58	12	0	18	67	62	4	9	56	43	42	33	24	57	34	66	54	47	26	60	28	50	35	64	37	11	19	61	32	48	49	13	40	51	31	53	6	20	22	36	39	45	63	68	17	15	7	3	23	29	
35	3	22	12	23	34	19	42	13	36	32	67	5	33	52	7	55	25	15	69	4	40	46	9	28	31	6	1	16	17	58	63	14	51	56	47	24	30	11	65	57	37	66	26	60	64	61	0	2	20	48	27	54	39	45	18	38	53	50	68	21	49	8	41	43	29	59	44	10	62	
11	43	2	60	30	24	49	65	6	44	48	42	16	57	3	52	10	4	0	23	1	50	12	66	53	9	5	61	19	18	32	26	40	64	8	25	68	45	33	58	55	17	7	54	39	56	69	13	35	21	62	41	27	28	14	67	34	37	63	46	20	47	51	15	29	59	36	31	22	38	
16	68	55	47	44	56	45	58	8	14	6	49	5	24	53	29	11	0	12	48	7	64	66	25	17	60	30	32	54	67	13	1	21	20	62	10	35	28	34	3	22	51	31	18	33	40	52	63	65	69	46	59	2	15	27	9	4	26	39	41	42	38	57	23	36	43	50	61	37	19	
27	20	39	62	29	40	36	66	17	37	18	22	35	41	46	64	21	63	44	6	49	16	14	65	61	54	31	0	45	68	38	43	10	59	32	34	24	11	51	56	1	47	26	30	57	4	53	3	23	25	5	48	33	52	15	42	7	9	2	58	28	12	13	19	60	69	8	67	50	55	
55	30	6	67	54	61	18	57	51	29	13	41	27	21	39	19	5	1	23	4	11	20	50	60	58	46	9	63	52	3	17	12	45	56	53	44	49	66	38	43	22	48	36	47	65	35	0	40	31	32	8	25	37	34	15	26	7	69	28	2	42	64	68	33	14	59	16	10	24	62	
21	16	58	44	20	37	60	36	2	55	50	31	28	8	62	43	23	53	24	40	56	13	64	33	19	67	25	6	18	41	63	9	48	61	65	66	68	45	14	3	42	27	59	5	1	49	0	22	11	32	69	52	12	51	47	54	15	7	34	39	30	29	57	4	17	35	26	46	38	10	
40	2	18	32	47	63	19	51	46	59	29	33	3	57	7	55	5	60	43	58	4	0	15	23	26	14	69	66	30	62	36	35	64	54	48	12	53	24	20	38	22	9	21	56	37	13	27	10	67	61	16	44	25	68	8	39	52	1	34	31	6	28	50	17	49	41	42	65	45	11	
31	25	17	4	69	28	34	15	24	51	30	38	44	63	58	49	65	7	27	37	57	14	64	66	22	33	47	40	5	56	10	50	67	8	43	59	0	48	32	13	18	23	1	3	55	53	60	2	39	26	35	21	29	45	54	62	11	68	61	46	12	52	36	41	19	20	42	6	16	9	
4	19	52	3	11	12	67	24	35	28	27	53	59	17	30	38	40	69	37	45	65	42	64	48	62	22	10	44	32	7	43	58	55	46	51	68	13	0	29	50	1	25	26	8	21	6	63	9	31	60	49	36	54	56	39	18	41	14	34	16	5	23	20	66	57	47	33	2	15	61	
14	43	69	38	8	16	67	60	54	35	64	55	42	26	5	4	1	57	48	51	62	39	58	12	11	33	15	21	36	53	47	20	19	10	0	59	44	37	68	40	25	46	56	61	9	27	29	45	32	13	22	30	7	52	28	18	65	3	24	34	63	66	2	50	49	23	17	41	31	6	
16	39	67	62	36	9	12	53	46	22	41	33	54	63	11	19	49	61	3	68	0	28	14	66	4	10	26	27	44	21	5	50	17	37	6	24	8	64	52	30	29	60	57	18	1	38	59	20	48	69	65	2	58	13	15	25	31	42	32	40	56	55	35	47	45	43	7	51	34	23	
45	39	44	4	50	21	60	61	56	13	43	18	16	47	6	48	8	11	38	64	10	69	51	40	2	12	54	42	49	37	22	67	1	19	52	31	63	59	14	35	0	27	58	68	20	9	5	15	41	7	46	3	25	57	33	55	65	29	17	34	53	36	28	23	62	32	66	26	30	24	
2	28	32	58	51	40	67	24	12	57	34	43	35	25	53	19	62	7	54	16	38	10	52	37	56	50	64	30	68	21	55	1	11	3	66	65	60	47	42	36	13	49	39	29	18	4	33	41	9	5	22	48	15	23	59	17	14	26	45	61	31	0	63	69	27	46	20	6	44	8	
3	58	19	61	63	39	67	25	35	33	43	56	69	2	12	28	62	36	6	65	37	27	49	4	44	53	54	14	8	48	26	0	46	59	13	34	40	42	18	5	51	47	7	11	60	64	57	50	66	15	29	38	45	68	22	9	41	21	1	17	32	20	23	31	10	52	16	55	30	24	
7	61	10	53	69	46	0	36	51	15	47	2	55	38	48	19	34	42	64	49	4	14	54	6	66	12	11	33	13	43	25	35	20	59	1	30	58	29	41	62	56	16	9	8	37	39	23	40	68	24	44	67	28	32	21	57	17	63	5	22	18	26	31	52	50	45	65	3	27	60	
38	21	68	50	13	49	3	42	5	18	67	12	26	60	1	17	46	53	66	8	51	43	54	37	40	47	23	4	52	15	20	55	69	39	64	41	22	35	9	36	14	34	7	0	59	29	27	45	44	16	57	31	30	19	65	48	63	61	11	25	24	10	58	2	6	62	33	56	32	28	
4	33	40	17	51	15	38	12	43	14	60	10	20	67	24	42	54	3	68	9	46	28	66	16	48	57	58	5	59	62	64	11	50	65	29	8	30	53	56	44	2	23	35	19	39	1	31	63	45	32	21	69	52	13	37	49	18	34	26	7	36	25	27	47	55	61	6	0	41	22	
4	16	1	23	8	19	3	27	43	36	14	61	35	15	26	9	18	32	38	2	55	69	63	54	10	46	31	47	58	68	65	64	12	51	53	13	25	22	0	56	41	39	17	21	5	20	34	59	67	7	40	44	60	50	6	37	29	52	11	62	33	42	49	45	48	57	30	24	28	66	
46	43	22	49	63	41	23	4	65	16	26	51	5	69	32	67	7	57	48	13	38	2	45	6	64	55	10	56	28	61	14	60	39	33	1	21	62	35	36	3	30	31	52	53	68	54	0	24	9	42	59	19	11	40	12	34	58	8	17	50	37	25	20	47	66	18	27	44	15	29	
11	43	51	3	7	20	10	36	35	24	64	44	47	63	55	22	39	57	65	26	42	2	19	67	23	21	15	6	66	38	58	50	37	27	53	59	1	30	60	56	8	52	13	49	68	18	45	40	4	61	31	12	69	16	48	0	9	29	17	34	28	46	25	62	41	32	14	5	54	33	
7	44	40	49	55	53	63	47	61	3	14	1	39	16	37	56	26	50	67	18	31	60	21	41	69	24	65	13	59	5	11	46	34	4	0	35	28	64	19	25	15	48	10	33	62	12	68	38	17	29	8	23	57	9	66	32	45	20	58	2	52	42	36	22	43	6	27	51	54	30	
23	61	33	58	40	48	20	69	26	60	9	44	49	50	59	39	29	14	27	6	54	46	41	28	57	21	12	35	30	15	55	68	53	0	17	36	2	32	4	3	65	7	31	24	66	19	34	13	43	63	51	18	62	37	52	10	1	64	38	25	16	5	47	56	42	67	8	45	11	22	
27	20	6	29	8	55	2	16	11	45	42	9	47	49	43	28	37	25	60	4	38	62	0	14	26	53	17	68	36	32	44	41	22	50	48	5	23	64	12	69	30	57	51	65	18	59	24	40	19	66	31	35	1	46	10	21	61	7	56	54	58	67	33	39	3	15	63	52	13	34	
7	22	33	0	37	35	32	3	20	49	15	31	47	53	56	14	26	9	29	69	62	4	5	41	58	60	34	8	57	64	59	39	11	42	51	36	21	27	43	1	66	16	67	25	65	61	28	50	40	45	38	63	68	52	44	46	10	30	6	2	55	23	12	54	17	19	48	24	18	13	
6	31	48	56	51	46	64	45	38	0	53	23	59	63	68	22	30	32	49	26	9	52	3	7	69	33	66	58	54	16	57	55	2	25	61	13	47	20	36	15	67	11	35	24	5	42	12	43	19	27	65	44	50	41	10	1	18	8	62	17	39	29	40	21	34	37	4	28	14	60	
49	46	31	8	17	1	56	33	30	39	9	35	61	68	69	26	21	58	38	7	66	12	0	3	57	6	18	36	65	62	53	28	34	63	13	37	5	10	32	54	43	29	22	60	27	11	59	44	19	47	15	52	14	67	41	51	4	25	64	16	20	55	48	23	50	40	42	45	24	2	
36	5	22	0	10	28	52	49	16	7	40	41	44	51	13	67	48	56	2	4	24	63	66	18	6	19	32	47	39	38	55	43	59	17	12	26	25	21	30	62	53	11	65	54	45	46	31	50	29	61	58	9	69	35	1	8	57	42	20	23	14	68	34	15	60	3	64	37	27	33	
16	68	40	37	56	63	54	8	26	23	33	7	2	48	61	43	31	52	69	32	55	65	20	35	4	18	45	60	30	67	19	59	3	15	36	62	9	0	34	10	17	28	24	6	21	22	14	53	25	66	27	38	11	5	46	13	42	57	41	29	50	47	64	12	44	51	1	58	39	49	
36	67	15	62	24	19	34	57	56	51	54	22	1	7	27	68	53	58	30	6	29	10	35	55	64	50	40	25	17	8	21	20	38	2	32	65	4	45	33	16	0	49	43	14	3	46	5	66	23	59	39	42	60	48	52	28	18	44	31	12	13	26	9	61	47	11	63	69	37	41	
41	50	13	24	19	60	28	27	33	52	69	34	58	1	21	45	18	49	10	3	48	47	9	29	0	40	42	62	5	53	17	25	23	31	14	46	22	65	11	67	35	26	7	8	16	57	64	63	36	54	32	38	4	68	20	51	39	37	66	12	61	2	44	30	55	59	56	43	15	6	
61	29	7	24	45	32	22	52	53	28	21	47	19	6	60	30	67	69	68	31	23	2	46	43	37	44	25	26	14	20	50	57	41	48	34	12	38	3	4	9	35	1	36	58	27	5	54	42	15	40	13	11	62	56	63	51	18	33	49	17	55	59	16	39	66	10	0	64	8	65	
46	49	57	55	64	7	4	18	48	3	34	44	66	63	62	50	61	56	19	43	42	54	1	65	32	28	22	25	31	6	10	14	53	45	5	2	68	51	20	33	47	69	16	24	21	13	38	0	40	41	15	59	37	27	58	8	17	23	36	26	9	11	60	52	67	39	35	12	29	30	
10	5	26	21	0	48	55	47	63	39	65	57	14	33	58	38	41	52	25	28	19	50	42	7	8	9	1	34	18	36	68	11	35	56	27	23	6	51	24	31	43	15	54	17	44	13	45	20	32	29	16	30	61	22	64	53	49	60	62	66	12	46	4	69	67	2	59	40	3	37	
50	7	16	62	12	56	37	23	1	34	24	9	18	22	27	69	6	61	8	57	65	0	64	28	49	42	29	45	20	55	33	25	58	13	17	36	11	68	43	52	30	2	14	19	48	44	51	26	15	66	10	31	39	35	67	32	3	46	40	54	4	38	60	47	63	59	21	41	53	5	
22	6	14	15	32	13	4	10	11	30	33	3	56	52	2	1	7	19	49	47	17	28	0	45	16	69	9	60	51	23	59	39	62	68	12	24	55	8	61	48	26	27	54	63	43	67	25	41	46	20	21	18	31	35	5	58	65	34	44	64	66	36	50	40	53	42	38	37	29	57	
24	61	46	40	18	27	51	43	33	57	28	36	8	38	14	67	49	48	44	59	55	50	60	37	66	52	23	56	63	64	45	42	22	68	16	34	20	32	47	69	9	0	41	53	19	17	31	29	4	58	5	3	65	11	54	62	13	2	12	7	15	6	21	26	1	30	10	39	25	35	
