0.142394	0.0202759	0.0202759
0.125674	0.0160735	0.0157939
0.101362	0.0116428	0.0102743
0.0831479	0.00893521	0.00691357
0.0666231	0.00714822	0.00443863
0.0563792	0.00596129	0.00317862
0.0543303	0.00536212	0.00295179
0.0689628	0.00836367	0.00475587
0.0640049	0.00750021	0.00409663
0.0740461	0.00945349	0.00548283
0.0688159	0.00861887	0.00473562
0.072521	0.00896994	0.00525929
0.0728042	0.00872662	0.00530044
0.0839831	0.0118592	0.00705316
0.0857181	0.0118754	0.0073476
0.0806887	0.0111349	0.00651067
0.0788092	0.0106196	0.0062109
0.0745478	0.0100299	0.00555737
0.0828873	0.0123593	0.0068703
0.0790888	0.0117437	0.00625504
0.0843482	0.0128951	0.00711462
0.0834619	0.0125001	0.00696588
0.082929	0.0121771	0.00687721
0.0833931	0.0120384	0.00695442
0.0800592	0.0115569	0.00640948
0.0795016	0.0112777	0.0063205
0.0765732	0.01086	0.00586346
0.0738396	0.0104722	0.00545229
0.0733147	0.0102295	0.00537504
0.0731369	0.0100426	0.005349
0.0708033	0.00971866	0.0050131
0.068816	0.00941657	0.00473564
0.0671442	0.00913686	0.00450834
0.0653598	0.00886937	0.0042719
0.0684379	0.009472	0.00468375
0.069762	0.00958334	0.00486673
0.0729173	0.0102645	0.00531693
0.0726969	0.010104	0.00528483
0.0708329	0.0098449	0.0050173
0.0747198	0.0108791	0.00558304
0.0737412	0.010643	0.00543776
0.0723918	0.0103965	0.00524058
0.0712453	0.0101671	0.00507589
0.071487	0.0100884	0.00511039
0.0706055	0.00988676	0.00498514
0.07258	0.0102384	0.00526786
0.0740926	0.0104597	0.00548971
0.073225	0.0102637	0.0053619
0.0718525	0.010055	0.00516278
0.0727275	0.0101212	0.00528929
0.0752235	0.0107072	0.00565857
0.0738184	0.0105014	0.00544916
0.0737583	0.0103974	0.00544028
0.0764878	0.0111105	0.00585038
0.076461	0.0110108	0.00584629
0.0794642	0.0118829	0.00631456
0.081148	0.0122144	0.006585
0.0830849	0.0126493	0.00690311
0.0833402	0.0125982	0.00694559
0.0858242	0.0132883	0.0073658
0.0866156	0.0133652	0.00750227
0.0884344	0.0137908	0.00782064
0.0877537	0.0136048	0.00770071
0.0887375	0.0137472	0.00787434
0.0909982	0.0143903	0.00828068
0.089774	0.0141738	0.00805937
0.0892048	0.0140021	0.0079575
0.0888021	0.0138524	0.00788582
0.0875362	0.0136516	0.00766259
0.0869634	0.0134888	0.00756264
0.0857434	0.0132988	0.00735193
0.0879435	0.013942	0.00773405
0.0878536	0.0138417	0.00771826
0.0898078	0.0143849	0.00806544
0.0905943	0.0144883	0.00820733
0.0894333	0.0142978	0.00799831
0.0890259	0.0141559	0.00792561
0.0895417	0.0141886	0.00801772
0.0904565	0.0143404	0.00818239
0.090983	0.0143809	0.00827791
0.0906969	0.0142601	0.00822593
0.0909327	0.0142338	0.00826875
0.0905827	0.0141085	0.00820523
0.0897347	0.013945	0.00805232
0.0897293	0.0138747	0.00805134
0.0900372	0.0138704	0.0081067
0.0893541	0.0137217	0.00798415
0.0904967	0.0139756	0.00818965
0.0895924	0.0138197	0.00802681
0.0889301	0.0136762	0.00790856
0.0905533	0.0141412	0.0081999
0.0898362	0.0139941	0.00807053
0.088913	0.0138438	0.00790552
0.0903302	0.0142214	0.00815954
0.0906378	0.0142222	0.00821521
0.089701	0.014074	0.00804626
0.0888358	0.0139293	0.0078918
0.0892059	0.0139469	0.00795769
0.0887156	0.0138227	0.00787046
0.0890399	0.0138312	0.00792811
