2	3.0565	0.0669077
3	3.07732	0.0516866
4	3.0926	0.0428552
5	3.10454	0.0369708
6	3.11056	0.0318215
7	3.11638	0.0281653
8	3.12123	0.0253082
9	3.12557	0.0230495
10	3.12749	0.0209369
11	3.12895	0.0191683
12	3.12987	0.0176564
13	3.13037	0.0163544
14	3.13163	0.0152769
15	3.13336	0.0143943
16	3.1353	0.0136598
17	3.13668	0.0129525
18	3.13805	0.0123284
19	3.13863	0.0117098
20	3.13932	0.01116
21	3.13973	0.0106482
22	3.1402	0.0101859
23	3.14066	0.00976311
24	3.14123	0.00938143
25	3.14171	0.00902613
26	3.1421	0.00869431
27	3.1426	0.00839282
28	3.14276	0.00809977
29	3.14282	0.00782536
30	3.14287	0.00756892
31	3.14283	0.00732867
32	3.14277	0.00710341
33	3.14264	0.0068925
34	3.14261	0.00669274
35	3.14253	0.00650468
36	3.1425	0.00632653
37	3.14243	0.00615812
38	3.14231	0.00599938
39	3.1422	0.00584861
40	3.14226	0.00570455
41	3.14237	0.00556808
42	3.14254	0.00543984
43	3.14267	0.00531622
44	3.14275	0.00519742
45	3.14289	0.00508522
46	3.14304	0.00497812
47	3.14321	0.00487598
48	3.1434	0.00477944
49	3.14359	0.00468666
50	3.14373	0.00459585
51	3.14386	0.00450849
52	3.14395	0.00442362
53	3.14406	0.00434233
54	3.14413	0.00426324
55	3.14416	0.00418653
56	3.1442	0.00411263
57	3.14419	0.00404113
58	3.14417	0.00397207
59	3.14422	0.00390561
60	3.14426	0.00384122
61	3.14427	0.00377878
62	3.14424	0.00371847
63	3.14424	0.00365991
64	3.14421	0.00360326
65	3.14418	0.00354834
66	3.14418	0.00349499
67	3.1442	0.00344326
68	3.14419	0.003393
69	3.14418	0.00334418
70	3.14416	0.00329682
71	3.14415	0.00325072
72	3.14415	0.00320589
73	3.14417	0.00316229
74	3.1442	0.00311998
75	3.14426	0.00307925
76	3.14433	0.00303995
77	3.14439	0.0030012
78	3.14441	0.00296305
79	3.1444	0.00292578
80	3.14439	0.00288948
81	3.14434	0.00285437
82	3.14427	0.00282062
83	3.14421	0.00278757
84	3.14415	0.00275531
85	3.14406	0.00272453
86	3.14395	0.00269513
87	3.14387	0.00266567
88	3.14377	0.00263739
89	3.14367	0.0026096
90	3.14359	0.00258207
91	3.1435	0.00255534
92	3.14342	0.0025293
93	3.14333	0.00250377
94	3.14323	0.00247918
95	3.14314	0.00245494
96	3.14305	0.00243122
97	3.14296	0.00240784
98	3.14291	0.00238402
99	3.14286	0.00236059
