0 0 0
0.0230664 0 0
0.0461329 0 0
0.0691993 0 0
0.0922657 0 0
0.115332 0 0
0.138399 0 0
0.161465 0 0
0.184531 0 0
0.207598 0 0
0.230664 0 0
0.253731 0 0
0.276797 0 0
0.299864 0 0
0.32293 0 0
0.345996 0 0
0.369063 0 0
0.392129 0 0
0.415196 0 0
0.438262 0 0
0.461329 0 0
0.484395 0 0
0.507461 0 0
0.530528 0 0
0.553594 0 0
0.576661 0 0
0.599727 0 0
0.622794 0 0
0.64586 0 0
0.668926 0 0
0.691993 0 0
0.715059 0 0
0.738126 0 0
0.761192 0 0
0.784259 0 0
0.807325 0 0
0.830391 0 0
0.853458 0 0
0.876524 1.66368e-05 1.62156e-05
0.899591 0.00274114 0.000320264
0.922657 0.0449159 0.00158716
0.945724 0.264328 0.00567656
0.96879 0.91009 0.0122448
0.991856 2.05929 0.0139614
1.01492 3.32794 0.00854644
1.03799 4.22711 0.0126105
1.06106 4.50566 0.0160168
1.08412 4.12956 0.0187603
1.10719 3.36927 0.0126729
1.13026 2.49013 0.00986259
1.15332 1.68707 0.00752667
1.17639 1.05221 0.00469725
1.19945 0.605668 0.00553655
1.22252 0.328356 0.00522132
1.24559 0.168399 0.00437134
1.26865 0.0804749 0.00359469
1.29172 0.0463214 0.0021859
1.31479 0.0399752 0.00212517
1.33785 0.0572142 0.00254975
1.36092 0.0981543 0.00247804
1.38399 0.173164 0.00281462
1.40705 0.278866 0.00322711
1.43012 0.42769 0.00247598
1.45319 0.585111 0.00318522
1.47625 0.749559 0.00396353
1.49932 0.867117 0.00514135
1.52238 0.916457 0.00638427
1.54545 0.874709 0.00601313
1.56852 0.765561 0.00457249
1.59158 0.607818 0.0037358
1.61465 0.441538 0.00301908
1.63772 0.302055 0.00319632
1.66078 0.207942 0.00374959
1.68385 0.182607 0.00503162
1.70692 0.241641 0.00508863
1.72998 0.41238 0.00647533
1.75305 0.711555 0.00673216
1.77612 1.13323 0.00550422
1.79918 1.63855 0.00454786
1.82225 2.11929 0.00609559
1.84531 2.48594 0.0107998
1.86838 2.59297 0.0123213
1.89145 2.43705 0.0131559
1.91451 2.07779 0.00978111
1.93758 1.61341 0.00306425
1.96065 1.13775 0.00342249
1.98371 0.762577 0.00558547
2.00678 0.519843 0.00792536
2.02985 0.410962 0.00680032
2.05291 0.441003 0.0057929
2.07598 0.561785 0.0042756
2.09905 0.730729 0.00265532
2.12211 0.878538 0.00259975
2.14518 0.976516 0.00438251
2.16824 0.988012 0.00558331
2.19131 0.882396 0.00461027
2.21438 0.749106 0.00214102
2.23744 0.625236 0.00319967
2.26051 0.550034 0.00520687
2.28358 0.547778 0.00658482
